Experiment 1		run: 1		seed: 316
(2,4)	0	0.67638	0	-0.3
(2,5)	0	0	0	0
(3,1)	-0.51	-0.3	0	-0.51
(3,2)	-0.51	-0.657	-0.51	-0.657
(3,3)	-0.657	-0.657	-0.7599	-0.657
(3,4)	-0.483297	-0.3	-0.3	-0.51
(3,5)	0.050999999999999976	0	-0.3	-0.3
(4,1)	-0.3	-0.51	0	-0.3
(4,2)	-0.51	-0.6337179	-0.51	-0.3
(4,3)	-0.51	-0.3	-0.51	1.5633849089999996
(4,4)	-0.3	-0.3	-0.51	-0.29541
(4,5)	-0.51	0	-0.51	-0.3
(5,1)	0	0	0	0
(5,2)	-0.3	0	0.3323999999999999	0
(5,3)	-0.34173819240000003	-0.3463659023400001	-0.50541	0
(5,4)	0	0	1.902921363599999	0
(5,5)	-0.657	0	-0.5621001299999999	0


step :	1800
x = 0
		N	E	W	S
(1,1)	0	0	0	0
(1,2)	0	-0.3	0	0
(1,3)	0	-0.51	-0.3	-0.39231737070000006
(1,4)	0	-0.657	-0.657	-0.657
(1,5)	0	0	-0.7599	-0.7599
(2,1)	-0.15900000000000003	-0.51	0	-0.51
(2,2)	0	-0.3	-0.657	-0.3
(2,3)	-0.3	-0.3	-0.3	2.2434589893725474
(2,4)	-0.657	-0.51	-0.42524357100000004	-0.31220116760495004
(2,5)	-0.7599	0	-0.7599	-0.8319300000000001
(3,1)	-0.657	-0.51	0	-0.657
(3,2)	-0.51	2.240383457632949	-0.51	-0.7599
(3,3)	-0.328889942559906	-0.3312111940249939	-0.3337489148670147	-0.3266419000000004
(3,4)	-0.3	-0.3	2.242639976735874	-0.51
(3,5)	-0.657	0	-0.46100485229278576	-0.51
(4,1)	-0.7599	-0.7599	0	-0.7599
(4,2)	-0.5594457512287986	-0.32669956632345465	-0.657	-0.8319300000000001
(4,3)	2.244526999999999	-0.9992020773370236	-0.9999061251966233	-0.9988601104814625
(4,4)	-0.35909612628	-0.47829336878217005	-0.3265799228110944	-0.37175864999999997
(4,5)	-0.51	0	-0.3	1.9617544519769994
(5,1)	-0.8823509999999999	-0.8319300000000001	0	0
(5,2)	-0.7599	-0.7599	-0.7599	0
(5,3)	-0.32676890340022646	-0.6302969999999999	-0.51	0
(5,4)	-0.657	2.2330749321257146	0	0
(5,5)	-0.5124150950991	0	-0.3360732922967552	0


x = 1
		N	E	W	S
(1,1)	0	-0.7599	0	-0.657
(1,2)	0	-0.657	-0.657	-0.51
(1,3)	0	-0.3	-0.51	-0.51
(1,4)	0	-0.3	0	0
(1,5)	0	0	0	-0.3
(2,1)	-0.51	-0.657	0	-0.51
(2,2)	-0.51	-0.51	-0.51	-0.657
(2,3)	-0.51	-0.3	-0.51	-0.51
(2,4)	0	0.67638	0	-0.3
(2,5)	0	0	0	0
(3,1)	-0.51	-0.3	0	-0.51
(3,2)	-0.51	-0.657	-0.51	-0.657
(3,3)	-0.657	-0.657	-0.7599	-0.657
(3,4)	-0.483297	-0.3	-0.3	-0.51
(3,5)	0.050999999999999976	0	-0.3	-0.3
(4,1)	-0.3	-0.51	0	-0.3
(4,2)	-0.51	-0.6337179	-0.51	-0.3
(4,3)	-0.51	-0.3	-0.51	1.5633849089999996
(4,4)	-0.3	-0.3	-0.51	-0.29541
(4,5)	-0.51	0	-0.51	-0.3
(5,1)	0	0	0	0
(5,2)	-0.3	0	0.3323999999999999	0
(5,3)	-0.34173819240000003	-0.3463659023400001	-0.50541	0
(5,4)	0	0	1.902921363599999	0
(5,5)	-0.657	0	-0.5621001299999999	0


step :	1900
x = 0
		N	E	W	S
(1,1)	0	0	0	0
(1,2)	0	-0.3	0	0
(1,3)	0	-0.51	-0.3	-0.39231737070000006
(1,4)	0	-0.657	-0.657	-0.657
(1,5)	0	0	-0.7599	-0.7599
(2,1)	-0.15900000000000003	-0.51	0	-0.51
(2,2)	0	-0.3	-0.657	-0.3
(2,3)	-0.3	-0.3	-0.3	2.244003674792548
(2,4)	-0.657	-0.51	-0.42524357100000004	-0.31220116760495004
(2,5)	-0.7599	0	-0.7599	-0.8319300000000001
(3,1)	-0.657	-0.51	0	-0.657
(3,2)	-0.51	2.240383457632949	-0.51	-0.7599
(3,3)	-0.327878010193413	-0.33001023791126705	-0.3337489148670147	-0.3266419000000004
(3,4)	-0.3	-0.3	2.2432060837151115	-0.51
(3,5)	-0.657	0	-0.46100485229278576	-0.51
(4,1)	-0.7599	-0.7599	0	-0.7599
(4,2)	-0.5594457512287986	-0.32668226642641834	-0.657	-0.8319300000000001
(4,3)	2.244526999999999	-0.9994414541359165	-0.9999342876376363	-0.9994414541359165
(4,4)	-0.35909612628	-0.47829336878217005	-0.3265985159677661	-0.37175864999999997
(4,5)	-0.51	0	-0.3	1.9617544519769994
(5,1)	-0.8823509999999999	-0.8319300000000001	0	0
(5,2)	-0.7599	-0.7599	-0.7599	0
(5,3)	-0.3267041316661111	-0.6302969999999999	-0.51	0
(5,4)	-0.657	2.2330749321257146	0	0
(5,5)	-0.5124150950991	0	-0.3360732922967552	0


x = 1
		N	E	W	S
(1,1)	0	-0.7599	0	-0.657
(1,2)	0	-0.657	-0.657	-0.51
(1,3)	0	-0.3	-0.51	-0.51
(1,4)	0	-0.3	0	0
(1,5)	0	0	0	-0.3
(2,1)	-0.51	-0.657	0	-0.51
(2,2)	-0.51	-0.51	-0.51	-0.657
(2,3)	-0.51	-0.3	-0.51	-0.51
(2,4)	0	0.67638	0	-0.3
(2,5)	0	0	0	0
(3,1)	-0.51	-0.3	0	-0.51
(3,2)	-0.51	-0.657	-0.51	-0.657
(3,3)	-0.657	-0.657	-0.7599	-0.657
(3,4)	-0.483297	-0.3	-0.3	-0.51
(3,5)	0.050999999999999976	0	-0.3	-0.3
(4,1)	-0.3	-0.51	0	-0.3
(4,2)	-0.51	-0.6337179	-0.51	-0.3
(4,3)	-0.51	-0.3	-0.51	1.5633849089999996
(4,4)	-0.3	-0.3	-0.51	-0.29541
(4,5)	-0.51	0	-0.51	-0.3
(5,1)	0	0	0	0
(5,2)	-0.3	0	0.3323999999999999	0
(5,3)	-0.34173819240000003	-0.3463659023400001	-0.50541	0
(5,4)	0	0	1.902921363599999	0
(5,5)	-0.657	0	-0.5621001299999999	0


step :	2000
x = 0
		N	E	W	S
(1,1)	0	0	0	0
(1,2)	0	-0.3	0	0
(1,3)	0	-0.51	-0.3	-0.39231737070000006
(1,4)	0	-0.657	-0.657	-0.657
(1,5)	0	0	-0.7599	-0.7599
(2,1)	-0.15900000000000003	-0.51	0	-0.51
(2,2)	0	-0.3	-0.657	-0.3
(2,3)	-0.3	-0.3	-0.3	2.2441606723547833
(2,4)	-0.657	-0.51	-0.42524357100000004	-0.316652269789105
(2,5)	-0.7599	0	-0.7599	-0.8319300000000001
(3,1)	-0.657	-0.51	0	-0.657
(3,2)	-0.51	2.241626520343064	-0.51	-0.7599
(3,3)	-0.3275542764040598	-0.3291186190035269	-0.33198972921994485	-0.3266419000000004
(3,4)	-0.51	-0.3	2.2436023586005778	-0.51
(3,5)	-0.657	0	-0.46100485229278576	-0.51
(4,1)	-0.7599	-0.7599	0	-0.7599
(4,2)	-0.5594457512287986	-0.32667015649849296	-0.657	-0.8319300000000001
(4,3)	2.244526999999999	-0.9994414541359165	-0.9999540013463453	-0.9996090178951416
(4,4)	-0.35909612628	-0.47829336878217005	-0.3265985159677661	-0.37175864999999997
(4,5)	-0.51	0	-0.3	1.9617544519769994
(5,1)	-0.8823509999999999	-0.8319300000000001	0	0
(5,2)	-0.7599	-0.7599	-0.7599	0
(5,3)	-0.3266854621662779	-0.6302969999999999	-0.51	0
(5,4)	-0.657	2.2330749321257146	0	0
(5,5)	-0.5124150950991	0	-0.3360732922967552	0


x = 1
		N	E	W	S
(1,1)	0	-0.7599	0	-0.657
(1,2)	0	-0.657	-0.657	-0.51
(1,3)	0	-0.3	-0.51	-0.51
(1,4)	0	-0.3	0	0
(1,5)	0	0	0	-0.3
(2,1)	-0.51	-0.657	0	-0.51
(2,2)	-0.51	-0.51	-0.51	-0.657
(2,3)	-0.51	-0.3	-0.51	-0.51
(2,4)	0	0.67638	0	-0.3
(2,5)	0	0	0	0
(3,1)	-0.51	-0.3	0	-0.51
(3,2)	-0.51	-0.657	-0.51	-0.657
(3,3)	-0.657	-0.657	-0.7599	-0.657
(3,4)	-0.483297	-0.3	-0.3	-0.51
(3,5)	0.050999999999999976	0	-0.3	-0.3
(4,1)	-0.3	-0.51	0	-0.3
(4,2)	-0.51	-0.6337179	-0.51	-0.3
(4,3)	-0.51	-0.3	-0.51	1.5633849089999996
(4,4)	-0.3	-0.3	-0.51	-0.29541
(4,5)	-0.51	0	-0.51	-0.3
(5,1)	0	0	0	0
(5,2)	-0.3	0	0.3323999999999999	0
(5,3)	-0.34173819240000003	-0.3463659023400001	-0.50541	0
(5,4)	0	0	1.902921363599999	0
(5,5)	-0.657	0	-0.5621001299999999	0


step :	10000
x = 0
		N	E	W	S
(1,1)	0	0	0	0
(1,2)	0	-0.3	0.67638	-0.3
(1,3)	0	-0.51	-0.51	-0.39231737070000006
(1,4)	0	-0.657	-0.657	-0.657
(1,5)	0	0	-0.7599	-0.7599
(2,1)	-0.15900000000000003	-0.51	0	-0.51
(2,2)	-0.483297	-0.3135873691266234	-0.657	-0.31358741901097953
(2,3)	-0.51	-0.3	-0.8319300000000001	2.244526999999999
(2,4)	-0.657	-0.51	-0.39566306970009973	-0.32321661060676393
(2,5)	-0.7599	0	-0.8319300000000001	-0.8319300000000001
(3,1)	-0.657	-0.3708183943197333	0	-0.657
(3,2)	-0.657	2.244526999999999	-0.7599	-0.8319300000000001
(3,3)	-0.3266419000000014	-0.32664190000000043	-0.3266419000000016	-0.3266419000000004
(3,4)	-0.8319300000000001	-0.8319300000000001	2.244526999999999	-0.7599
(3,5)	-0.657	0	-0.35890244487363815	-0.51
(4,1)	-0.8823509999999999	-0.8319300000000001	0	-0.8319300000000001
(4,2)	-0.44071599539516115	-0.3266419000000004	-0.7599	-0.9717524750999997
(4,3)	2.244526999999999	-0.9999999999999996	-0.9999999999999996	-0.9999999999999996
(4,4)	-0.3285139980899888	-0.38472235640574554	-0.32664190000000026	-0.3582236250000001
(4,5)	-0.51	0	-0.3	2.2406130639502546
(5,1)	-0.9596463929999997	-0.9423519899999997	0	0
(5,2)	-0.9423519899999997	-0.9423519899999997	-0.9423519899999997	0
(5,3)	-0.3266419000000004	-0.399549489548266	-0.8823509999999999	0
(5,4)	-0.9596463929999997	2.244526999999999	-0.657	0
(5,5)	-0.34363500735822267	0	-0.3266419000000004	0


x = 1
		N	E	W	S
(1,1)	0	-0.8823509999999999	0	-0.8319300000000001
(1,2)	0	-0.7599	-0.7599	-0.7599
(1,3)	0	-0.657	-0.657	-0.657
(1,4)	0	-0.51	-0.51	-0.33118552188702904
(1,5)	0	0	-0.51	0.9977087699999998
(2,1)	-0.657	-0.7599	0	-0.657
(2,2)	-0.657	-0.7599	-0.657	-0.657
(2,3)	-0.657	-0.3700544700540606	-0.51	-0.51
(2,4)	-0.7599	2.2445269566174253	-0.51	-0.657
(2,5)	-0.615297771	0	-0.32664206722455447	-0.46608288813330007
(3,1)	-0.51	-0.51	0	-0.51
(3,2)	-0.657	-0.657	-0.51	-0.657
(3,3)	-0.657	-0.657	-0.7599	-0.61919535819
(3,4)	-0.483297	-0.4047271107	-0.51	-0.51
(3,5)	1.9864607419769995	0	-0.3	-0.3
(4,1)	-0.3	-0.51	0	-0.3
(4,2)	-0.51	-0.6337179	-0.51	-0.3
(4,3)	-0.51	-0.3	-0.51	2.0108952627869994
(4,4)	-0.3	-0.51	-0.51	-0.3121613261969677
(4,5)	-0.51	0	-0.51	-0.51
(5,1)	0	0	0	0
(5,2)	-0.3	0	0.7013699999999999	0
(5,3)	-0.3941158157022001	-0.327168083281399	-0.6238710000000001	0
(5,4)	-0.51	0	2.2443361975846403	0
(5,5)	-0.657	0	-0.49156483400756995	0


##################################################################################
Experiment 3		run: 2		seed: 416
step :	100
x = 0
		N	E	W	S
(1,1)	0	0	0	0
(1,2)	0	-0.3	-0.3	0
(1,3)	0	-0.3	-0.657	0
(1,4)	0	0	-0.657	-0.657
(1,5)	0	0	-0.51	0
(2,1)	0	0	0	0
(2,2)	0	0	0	0
(2,3)	0	0	0	0
(2,4)	-0.657	0	0	0
(2,5)	-0.3	0	0	0
(3,1)	0	0	0	0
(3,2)	0	0	0	0
(3,3)	0	0	0	0
(3,4)	0	0	0	0
(3,5)	0	0	0	0
(4,1)	0	0	0	0
(4,2)	0	0	0	0
(4,3)	0	0	0	0
(4,4)	0	0	0	-0.3
(4,5)	0	0	0	0
(5,1)	0	-0.3	0	0
(5,2)	0	-0.7599	0	0
(5,3)	0	-0.51	-0.657	0
(5,4)	-0.3	-0.15900000000000003	0	0
(5,5)	0	0	0	0


x = 1
		N	E	W	S
(1,1)	0	-0.7599	0	-0.657
(1,2)	0	-0.3	-0.51	-0.8319300000000001
(1,3)	0	-0.3	0	-0.3
(1,4)	0	0	0	-0.3
(1,5)	0	0	0	0
(2,1)	-0.7599	-0.3	0	-0.3
(2,2)	-0.7599	0	-0.657	-0.3
(2,3)	-0.3	-0.3	-0.51	0
(2,4)	0	-0.3	-0.3	0
(2,5)	0	0	0	0
(3,1)	0	-0.3	0	-0.51
(3,2)	0	-0.51	-0.3	-0.3
(3,3)	-0.51	0	0	0
(3,4)	0	0	0	0
(3,5)	0	0	0	0
(4,1)	-0.3	-0.3	0	-0.3
(4,2)	-0.51	0	-0.3	-0.3
(4,3)	0	0	-0.3	0
(4,4)	0	0	-0.3	0
(4,5)	0	0	0	0
(5,1)	0	0	0	0
(5,2)	-0.3	0	0	0
(5,3)	0	0	0	0
(5,4)	-0.3	0	-0.3	0
(5,5)	0	0	-0.51	0


step :	100
x = 0
		N	E	W	S
(1,1)	0	0	0	0
(1,2)	0	-0.3	-0.15900000000000003	0
(1,3)	0	-0.3	-0.657	0
(1,4)	0	0	-0.657	-0.657
(1,5)	0	0	-0.51	0
(2,1)	0	0	0	0
(2,2)	0	0	0	0
(2,3)	0	0	0	0.589083
(2,4)	-0.657	-0.3	-0.3	0
(2,5)	-0.3	0	-0.51	-0.51
(3,1)	0	0	0	-0.3
(3,2)	0	0.29669999999999996	0	0
(3,3)	0	0	0	0
(3,4)	0	0	-0.3	0
(3,5)	-0.3	0	-0.3	0
(4,1)	-0.3	-0.51	0	-0.51
(4,2)	-0.3	-0.3	-0.3	-0.3
(4,3)	0.50439	0	0	0
(4,4)	0	0	0	-0.3
(4,5)	0	0	0	0
(5,1)	-0.657	-0.51	0	0
(5,2)	-0.51	-0.7599	-0.51	0
(5,3)	-0.29541	-0.51	-0.8319300000000001	0
(5,4)	-0.3	-0.15900000000000003	0	0
(5,5)	0	0	0	0


x = 1
		N	E	W	S
(1,1)	0	-0.8319300000000001	0	-0.8823509999999999
(1,2)	0	-0.657	-0.657	-0.8319300000000001
(1,3)	0	-0.51	-0.51	-0.3
(1,4)	0	-0.3	-0.3	-0.3
(1,5)	0	0	0	0.050999999999999976
(2,1)	-0.8823509999999999	-0.657	0	-0.51
(2,2)	-0.7599	-0.51	-0.657	-0.657
(2,3)	-0.3	-0.51	-0.51	-0.51
(2,4)	-0.3	-0.3	-0.3	-0.3
(2,5)	0	0	0	0
(3,1)	-0.51	-0.3	0	-0.51
(3,2)	-0.51	-0.51	-0.51	-0.51
(3,3)	-0.657	-0.51	-0.51	-0.627084
(3,4)	-0.3	-0.51	-0.3	-0.3
(3,5)	0.29669999999999996	0	-0.3	0
(4,1)	-0.3	-0.3	0	-0.3
(4,2)	-0.51	-0.29541	-0.3	-0.3
(4,3)	-0.3	0	-0.3	0.7013699999999999
(4,4)	-0.3	0	-0.3	0
(4,5)	0	0	0	0
(5,1)	0	0	0	0
(5,2)	-0.3	0	0	0
(5,3)	0	0	0	0
(5,4)	-0.3	0	-0.3	0
(5,5)	0	0	-0.51	0


step :	200
x = 0
		N	E	W	S
(1,1)	0	0	0	0
(1,2)	0	-0.3	-0.15900000000000003	0
(1,3)	0	-0.3	-0.657	0
(1,4)	0	0	-0.657	-0.657
(1,5)	0	0	-0.51	-0.51
(2,1)	0	0	0	0
(2,2)	0	0	0	0
(2,3)	0	0	0	2.2432060837151115
(2,4)	-0.657	-0.51	-0.43769600568	-0.51
(2,5)	-0.657	0	-0.7599	-0.657
(3,1)	0	0	0	-0.3
(3,2)	0	1.2900917699999996	0	0
(3,3)	-0.32870301560834086	-0.657	-0.4120135709999999	-0.398625661542
(3,4)	-0.657	-0.3	-0.3	-0.51
(3,5)	-0.3	0	-0.3	-0.483297
(4,1)	-0.3	-0.51	0	-0.51
(4,2)	-0.3	-0.3	-0.3	-0.3
(4,3)	2.0398016220869994	0	0	0
(4,4)	-0.3	0	-0.12431440430310005	-0.3
(4,5)	0	0	0	0.67638
(5,1)	-0.657	-0.51	0	0
(5,2)	-0.51	-0.7599	-0.51	0
(5,3)	-0.46139189999999997	-0.51	-0.8319300000000001	0
(5,4)	-0.3	-0.15900000000000003	0	0
(5,5)	0	0	0	0


x = 1
		N	E	W	S
(1,1)	0	-0.8319300000000001	0	-0.8823509999999999
(1,2)	0	-0.657	-0.657	-0.8319300000000001
(1,3)	0	-0.51	-0.51	-0.3
(1,4)	0	-0.3	-0.3	-0.3
(1,5)	0	0	0	0.050999999999999976
(2,1)	-0.8823509999999999	-0.657	0	-0.51
(2,2)	-0.7599	-0.51	-0.657	-0.657
(2,3)	-0.3	-0.51	-0.51	-0.51
(2,4)	-0.3	-0.3	-0.3	-0.3
(2,5)	0	0	0	0
(3,1)	-0.51	-0.3	0	-0.51
(3,2)	-0.51	-0.51	-0.51	-0.657
(3,3)	-0.657	-0.51	-0.657	-0.627084
(3,4)	-0.3	-0.51	-0.3	-0.3
(3,5)	1.062549	0	-0.3	0
(4,1)	-0.3	-0.3	0	-0.3
(4,2)	-0.51	-0.4436637	-0.3	-0.3
(4,3)	-0.3	0	-0.3	1.080042
(4,4)	-0.3	-0.3	-0.3	0
(4,5)	-0.4304336999999999	0	-0.3	-0.3
(5,1)	0	0	0	0
(5,2)	-0.3	0	0	0
(5,3)	0	0	0	0
(5,4)	-0.3	0	-0.3	0
(5,5)	-0.657	0	-0.51	0


step :	300
x = 0
		N	E	W	S
(1,1)	0	0	0	0
(1,2)	0	-0.3	-0.15900000000000003	-0.3
(1,3)	0	-0.3	-0.657	-0.09799276358982369
(1,4)	0	-0.3	-0.657	-0.657
(1,5)	0	0	-0.657	-0.657
(2,1)	0	0	0	0
(2,2)	-0.3	-0.0979927055128766	0	0
(2,3)	-0.3	-0.51	-0.3	2.244526998283669
(2,4)	-0.657	-0.657	-0.36473365346627895	-0.51
(2,5)	-0.7599	0	-0.8319300000000001	-0.7599
(3,1)	0	0	0	-0.3
(3,2)	0	1.2900917699999996	0	0
(3,3)	-0.32664191185829167	-0.7599	-0.4120135709999999	-0.39545581709157007
(3,4)	-0.7599	-0.51	-0.3	-0.51
(3,5)	-0.51	0	-0.51	-0.483297
(4,1)	-0.3	-0.51	0	-0.51
(4,2)	-0.3	-0.3	-0.3	-0.3
(4,3)	2.101219235460899	0	0	0
(4,4)	-0.3	0	-0.12431440430310005	-0.3
(4,5)	0	0	0	0.67638
(5,1)	-0.657	-0.51	0	0
(5,2)	-0.51	-0.7599	-0.51	0
(5,3)	-0.46139189999999997	-0.51	-0.8319300000000001	0
(5,4)	-0.3	-0.15900000000000003	0	0
(5,5)	0	0	0	0


x = 1
		N	E	W	S
(1,1)	0	-0.8319300000000001	0	-0.8823509999999999
(1,2)	0	-0.657	-0.657	-0.8319300000000001
(1,3)	0	-0.51	-0.51	-0.3
(1,4)	0	-0.3	-0.3	-0.3
(1,5)	0	0	0	0.050999999999999976
(2,1)	-0.8823509999999999	-0.657	0	-0.51
(2,2)	-0.7599	-0.51	-0.657	-0.657
(2,3)	-0.3	-0.51	-0.51	-0.51
(2,4)	-0.3	-0.3	-0.3	-0.3
(2,5)	0	0	0	0
(3,1)	-0.51	-0.3	0	-0.51
(3,2)	-0.51	-0.51	-0.51	-0.657
(3,3)	-0.657	-0.51	-0.657	-0.627084
(3,4)	-0.3	-0.51	-0.3	-0.3
(3,5)	1.062549	0	-0.3	0
(4,1)	-0.3	-0.3	0	-0.3
(4,2)	-0.51	-0.4436637	-0.3	-0.3
(4,3)	-0.3	0	-0.3	1.080042
(4,4)	-0.3	-0.3	-0.3	0
(4,5)	-0.4304336999999999	0	-0.3	-0.3
(5,1)	0	0	0	0
(5,2)	-0.3	0	0	0
(5,3)	0	0	0	0
(5,4)	-0.3	0	-0.3	0
(5,5)	-0.657	0	-0.51	0


step :	400
x = 0
		N	E	W	S
(1,1)	0	0	0	0
(1,2)	0	-0.3	-0.15900000000000003	-0.3
(1,3)	0	-0.3	-0.657	-0.09799276358982369
(1,4)	0	-0.3	-0.657	-0.657
(1,5)	0	0	-0.657	-0.657
(2,1)	0	0	0	-0.3
(2,2)	-0.3	-0.16658746385918977	-0.3	-0.18389174070000003
(2,3)	-0.3	-0.657	-0.7599	2.2445269999990405
(2,4)	-0.657	-0.657	-0.35330612747937845	-0.51
(2,5)	-0.7599	0	-0.8319300000000001	-0.7599
(3,1)	0	-0.14008316364300005	0	-0.51
(3,2)	0	2.0153671012769996	0	0
(3,3)	-0.32664190000498683	-0.8319300000000001	-0.44653148918999996	-0.3719132075607206
(3,4)	-0.7599	-0.51	0.4633580999999999	-0.51
(3,5)	-0.51	0	-0.51	-0.483297
(4,1)	-0.51	-0.657	0	-0.657
(4,2)	-0.33745598555010003	-0.3	-0.51	-0.51
(4,3)	2.17430619537584	-0.3	0	0
(4,4)	-0.3	-0.23912579999999997	-0.12431440430310005	-0.3
(4,5)	0	0	0	1.062549
(5,1)	-0.7599	-0.8319300000000001	0	0
(5,2)	-0.7599	-0.7599	-0.7599	0
(5,3)	-0.46139189999999997	-0.51	-0.8319300000000001	0
(5,4)	-0.3	-0.15900000000000003	0	0
(5,5)	0	0	0	0


x = 1
		N	E	W	S
(1,1)	0	-0.8319300000000001	0	-0.8823509999999999
(1,2)	0	-0.657	-0.657	-0.8319300000000001
(1,3)	0	-0.51	-0.51	-0.3
(1,4)	0	-0.3	-0.3	-0.3
(1,5)	0	0	0	0.050999999999999976
(2,1)	-0.8823509999999999	-0.657	0	-0.51
(2,2)	-0.7599	-0.51	-0.657	-0.657
(2,3)	-0.3	-0.51	-0.51	-0.51
(2,4)	-0.3	-0.3	-0.3	-0.3
(2,5)	0	0	0	0
(3,1)	-0.51	-0.3	0	-0.51
(3,2)	-0.51	-0.51	-0.51	-0.657
(3,3)	-0.657	-0.51	-0.657	-0.627084
(3,4)	-0.3	-0.51	-0.3	-0.3
(3,5)	1.062549	0	-0.3	0
(4,1)	-0.3	-0.3	0	-0.3
(4,2)	-0.51	-0.4436637	-0.3	-0.3
(4,3)	-0.3	0	-0.3	1.4293874999999998
(4,4)	-0.3	-0.3	-0.3	-0.3
(4,5)	-0.4304336999999999	0	-0.51	-0.3
(5,1)	0	0	0	0
(5,2)	-0.3	0	0.050999999999999976	0
(5,3)	-0.20279622	-0.258297771	-0.3	0
(5,4)	-0.3	-0.51	0.9977087699999998	0
(5,5)	-0.7599	0	-0.7599	0


step :	500
x = 0
		N	E	W	S
(1,1)	0	0	0	0
(1,2)	0	-0.3	-0.15900000000000003	-0.3
(1,3)	0	-0.3	-0.657	-0.21460382315901494
(1,4)	0	-0.3	-0.657	-0.657
(1,5)	0	0	-0.657	-0.657
(2,1)	0	0	0	-0.3
(2,2)	-0.3	-0.24821522629100432	-0.3	-0.24734117937507005
(2,3)	-0.657	-0.657	-0.8823509999999999	2.244526999999999
(2,4)	-0.657	-0.657	-0.35330612747937845	-0.51
(2,5)	-0.7599	0	-0.8319300000000001	-0.7599
(3,1)	0	-0.14008316364300005	0	-0.51
(3,2)	-0.3	2.0841150708938994	0	0
(3,3)	-0.3266419000000004	-0.8406487709999999	-0.43118900331807	-0.3576726620873973
(3,4)	-0.7599	-0.51	0.9977087699999998	-0.51
(3,5)	-0.51	0	-0.51	-0.483297
(4,1)	-0.51	-0.657	0	-0.657
(4,2)	-0.33745598555010003	-0.3	-0.51	-0.51
(4,3)	2.210118805734161	-0.3	0	0
(4,4)	-0.3	-0.23912579999999997	-0.12431440430310005	-0.3
(4,5)	0	0	0	1.062549
(5,1)	-0.7599	-0.8319300000000001	0	0
(5,2)	-0.7599	-0.7599	-0.7599	0
(5,3)	-0.46139189999999997	-0.51	-0.8319300000000001	0
(5,4)	-0.3	-0.15900000000000003	0	0
(5,5)	0	0	0	0


x = 1
		N	E	W	S
(1,1)	0	-0.8319300000000001	0	-0.8823509999999999
(1,2)	0	-0.657	-0.657	-0.8319300000000001
(1,3)	0	-0.51	-0.51	-0.3
(1,4)	0	-0.3	-0.3	-0.3
(1,5)	0	0	0	0.050999999999999976
(2,1)	-0.8823509999999999	-0.657	0	-0.51
(2,2)	-0.7599	-0.51	-0.657	-0.657
(2,3)	-0.3	-0.51	-0.51	-0.51
(2,4)	-0.3	-0.3	-0.3	-0.3
(2,5)	0	0	0	0
(3,1)	-0.51	-0.3	0	-0.51
(3,2)	-0.51	-0.51	-0.51	-0.657
(3,3)	-0.657	-0.51	-0.657	-0.627084
(3,4)	-0.3	-0.51	-0.3	-0.3
(3,5)	1.062549	0	-0.3	0
(4,1)	-0.3	-0.3	0	-0.3
(4,2)	-0.51	-0.4436637	-0.3	-0.3
(4,3)	-0.3	0	-0.3	1.4293874999999998
(4,4)	-0.3	-0.3	-0.3	-0.3
(4,5)	-0.4304336999999999	0	-0.51	-0.3
(5,1)	0	0	0	0
(5,2)	-0.3	0	0.050999999999999976	0
(5,3)	-0.20279622	-0.258297771	-0.3	0
(5,4)	-0.3	-0.51	0.9977087699999998	0
(5,5)	-0.7599	0	-0.7599	0


step :	600
x = 0
		N	E	W	S
(1,1)	0	0	0	0
(1,2)	0	-0.3	-0.15900000000000003	-0.3
(1,3)	0	-0.3	-0.657	-0.21460382315901494
(1,4)	0	-0.657	-0.657	-0.657
(1,5)	0	0	-0.7599	-0.7599
(2,1)	0	0	0	-0.3
(2,2)	-0.3	-0.24821522629100432	-0.3	-0.24734117937507005
(2,3)	-0.657	-0.8823509999999999	-0.8823509999999999	2.244526999999999
(2,4)	-0.7599	-0.657	-0.3397073714648956	-0.51
(2,5)	-0.7599	0	-0.8319300000000001	-0.8319300000000001
(3,1)	0	-0.14008316364300005	0	-0.51
(3,2)	-0.3	2.0841150708938994	0	0
(3,3)	-0.3266419000000004	-0.8406487709999999	-0.43118900331807	-0.3514601709451036
(3,4)	-0.7599	-0.51	0.9977087699999998	-0.51
(3,5)	-0.51	0	-0.5672062107	-0.483297
(4,1)	-0.51	-0.657	0	-0.657
(4,2)	-0.33745598555010003	-0.3	-0.51	-0.51
(4,3)	2.2204412640139126	-0.3	0	0
(4,4)	-0.3	-0.23912579999999997	-0.12431440430310005	-0.3
(4,5)	0	0	0	1.062549
(5,1)	-0.7599	-0.8319300000000001	0	0
(5,2)	-0.7599	-0.7599	-0.7599	0
(5,3)	-0.46139189999999997	-0.51	-0.8319300000000001	0
(5,4)	-0.3	-0.15900000000000003	0	0
(5,5)	0	0	0	0


x = 1
		N	E	W	S
(1,1)	0	-0.8319300000000001	0	-0.8823509999999999
(1,2)	0	-0.657	-0.657	-0.8319300000000001
(1,3)	0	-0.51	-0.51	-0.3
(1,4)	0	-0.3	-0.3	-0.3
(1,5)	0	0	0	0.050999999999999976
(2,1)	-0.8823509999999999	-0.657	0	-0.51
(2,2)	-0.7599	-0.51	-0.657	-0.657
(2,3)	-0.3	-0.51	-0.51	-0.51
